,dom_medical,dom_social,train_scratch,size,dom_general,model,arc,f1
322,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6582278481012657
323,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6566820276497696
324,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.696969696969697
325,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.7016706443914081
326,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6212471131639722
327,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6622516556291391
328,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6385542168674698
329,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6644591611479029
330,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7354838709677418
331,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7053763440860215
332,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.74321503131524
334,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7618025751072962
335,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7317596566523605
336,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.742393509127789
339,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7473460721868365
340,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7427937915742794
341,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7510917030567685
342,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7563559322033898
343,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7554112554112554
344,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7176220806794056
345,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7364016736401673
346,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7387580299785867
347,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.4018181818181818
348,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7521367521367521
349,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7569892473118279
350,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7266811279826464
351,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.729957805907173
352,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7407407407407407
353,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7237113402061855
354,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7352941176470589
355,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7316561844863733
356,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7431578947368421
357,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7478813559322034
358,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7414187643020593
359,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7441860465116279
360,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6943820224719102
361,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6862745098039216
362,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6767895878524945
363,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6931106471816285
364,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6659877800407331
365,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6722689075630252
366,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6980306345733042
367,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6877637130801688
368,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6904761904761905
369,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6858407079646017
370,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6772823779193206
371,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6835443037974683
372,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6849894291754757
373,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6869747899159664
374,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6905263157894738
375,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6743215031315241
376,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6776859504132232
377,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6907449209932279
378,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6743697478991596
379,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6808510638297871
380,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6855345911949686
381,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6729957805907174
382,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6764091858037579
383,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6789587852494577
384,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.672686230248307
385,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.689727463312369
386,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6838842975206612
387,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6771488469601677
388,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.68125
389,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.6768916155419223
390,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6602972399150743
391,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6715481171548117
392,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6639344262295082
393,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6578947368421053
394,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7027027027027026
395,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.678038379530917
396,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6819085487077534
397,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.68125
398,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.671578947368421
399,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6880165289256198
400,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6796714579055442
401,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6854166666666666
402,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6763485477178424
403,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6701244813278009
404,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6531049250535332
405,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6748466257668712
406,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6735966735966735
407,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6767676767676767
408,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6794871794871794
409,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.673728813559322
410,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6791666666666666
411,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6953781512605043
412,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6688172043010753
413,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6714285714285714
414,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.675
415,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6769230769230768
416,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6694560669456068
417,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6862745098039216
418,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6876310272536688
419,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.6868686868686869
420,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6736401673640168
421,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6869918699186992
422,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.657563025210084
423,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6854166666666667
424,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6847599164926931
425,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6626506024096386
426,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6781376518218624
427,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6804123711340205
428,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6794354838709676
429,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6645021645021644
430,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6838842975206612
431,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6666666666666667
432,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6778242677824267
433,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6714579055441477
434,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6873706004140787
435,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6963470319634703
436,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6923076923076922
437,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6796536796536796
438,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6722689075630253
439,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6821862348178137
440,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6944444444444444
441,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6984478935698447
442,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6723768736616702
443,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6900212314225053
444,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6877551020408164
445,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6914893617021277
446,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6848739495798319
447,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6701030927835052
448,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6735537190082646
449,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.6872427983539094
450,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6982758620689654
451,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.706140350877193
452,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7246696035242292
453,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6816239316239316
454,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7021739130434782
455,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.665314401622718
456,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7142857142857142
457,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6885245901639344
458,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7142857142857142
459,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7050209205020921
460,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.677618069815195
461,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6828752642706131
462,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6978260869565218
463,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.5774647887323943
464,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7092511013215858
465,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7257019438444925
466,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6842105263157895
467,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7044967880085653
468,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.706401766004415
469,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7065462753950339
470,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6929637526652452
471,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7056277056277057
472,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.683991683991684
473,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7195652173913044
474,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.6909871244635193
475,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7229437229437229
476,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7057569296375267
477,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.721132897603486
478,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7049891540130153
479,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.5539906103286384
480,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7073170731707319
481,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.6982248520710059
482,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7134020618556702
483,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7259713701431492
484,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7171717171717172
485,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.6983122362869199
486,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7077534791252486
487,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.717434869739479
488,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7192622950819673
489,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7181069958847737
490,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7025948103792415
491,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7160000000000002
492,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7137014314928426
493,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7065868263473054
494,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7017543859649124
495,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7068273092369478
496,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7276507276507276
497,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7105263157894738
498,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.692
499,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7020000000000001
500,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7142857142857142
501,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.6988188976377954
502,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.6971544715447155
503,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7098765432098765
504,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.6986301369863014
505,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7272727272727272
506,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7139959432048681
507,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7020000000000001
508,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7000000000000001
509,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7211155378486055
512,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6617336152219874
513,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6659192825112107
514,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7006507592190889
515,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6601731601731601
516,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.67170626349892
518,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6824034334763949
519,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6425619834710744
520,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6940133037694013
521,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6695278969957081
522,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6694214876033058
523,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6666666666666667
524,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6589861751152074
526,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7002288329519452
527,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6726057906458797
528,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6470588235294118
529,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6790393013100436
530,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6804347826086956
531,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6926315789473684
532,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6810344827586207
533,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6594360086767895
534,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6637931034482759
535,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6801801801801802
536,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.6858316221765913
537,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7015250544662309
540,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6303901437371663
541,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6274089935760172
543,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6385281385281386
544,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6336842105263157
545,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.665938864628821
546,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6139240506329114
547,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6350515463917527
548,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6559829059829061
549,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.634453781512605
550,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6333333333333334
551,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6548856548856549
552,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6623931623931624
553,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6382978723404256
554,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.63125
555,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6550976138828633
556,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6646090534979424
557,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6210526315789474
558,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.640973630831643
559,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6502946954813359
560,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6570796460176991
561,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6344086021505375
562,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6375545851528385
563,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6433121019108279
564,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6231884057971016
565,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6550976138828633
566,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6638297872340426
567,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.670235546038544
568,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6395604395604396
569,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.6659707724425886
570,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7048458149779735
571,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.701098901098901
572,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7114093959731544
573,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6905311778290992
574,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6981981981981982
575,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7054794520547946
576,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6794582392776525
577,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6942528735632184
578,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.721311475409836
579,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6784140969162996
580,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7243735763097949
581,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6938325991189427
582,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6774193548387097
583,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7000000000000001
584,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6880733944954128
585,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6774193548387097
586,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7046511627906976
587,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7080459770114942
588,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7075471698113208
589,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6972477064220184
590,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7206572769953052
591,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6793349168646082
592,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7072599531615924
593,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6899766899766899
594,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7111650485436893
595,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6609808102345416
596,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6736596736596737
597,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6818181818181819
598,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7050691244239632
599,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.7158836689038033
